gene	tx_id	gene_recovery	transcript_recovery	tx_perc_recovery	tx_rank
IARS	NR_073446	27.0	9.0	33.33333333333333	1.0
IARS	NM_002161	27.0	9.0	33.33333333333333	1.0
IARS	NM_013417	27.0	9.0	33.33333333333333	1.0
BICD2	NM_015250	30.0	15.0	50.0	1.0
BICD2	NM_001003800	30.0	15.0	50.0	1.0
WNK2	NM_006648	2.0	1.0	50.0	1.0
WNK2	NM_001282394	2.0	1.0	50.0	1.0
FAM120AOS	NR_136229	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136230	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NM_198841	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136231	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NM_001322224	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136234	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136233	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136238	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136235	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136232	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136236	12.0	1.0	8.333333333333332	1.0
FAM120AOS	NR_136237	12.0	1.0	8.333333333333332	1.0
FBP1	NM_001127628	40.0	20.0	50.0	1.0
FBP1	NM_000507	40.0	20.0	50.0	1.0
FANCC	NM_000136	137.0	50.0	36.496350364963504	1.0
FANCC	NM_001243743	137.0	50.0	36.496350364963504	1.0
PTCH1	NM_000264	1174.0	170.0	14.480408858603067	1.0
LOC100507346	NR_038982	28.0	28.0	100.0	1.0
ERCC6L2	NM_020207	6.0	3.0	50.0	1.0
ERCC6L2	NM_001010895	6.0	3.0	50.0	1.0
HSD17B3	NM_000197	16.0	16.0	100.0	1.0
TDRD7	NM_014290	6.0	3.0	50.0	1.0
TDRD7	NM_001302884	6.0	3.0	50.0	1.0
XPA	NM_000380	74.0	37.0	50.0	1.0
XPA	NR_027302	74.0	37.0	50.0	1.0
FOXE1	NM_004473	4.0	4.0	100.0	1.0
NANS	NM_018946	6.0	6.0	100.0	1.0
GABBR2	NM_005458	5.0	5.0	100.0	1.0
ANKS6	NM_173551	8.0	8.0	100.0	1.0
TGFBR1	NM_001306210	106.0	36.0	33.9622641509434	1.0
TGFBR1	NM_004612	106.0	36.0	33.9622641509434	1.0
ALG2	NM_033087	8.0	4.0	50.0	1.0
ALG2	NR_024532	8.0	4.0	50.0	1.0
INVS	NM_001318381	55.0	14.0	25.454545454545453	1.0
INVS	NM_001318382	55.0	14.0	25.454545454545453	1.0
INVS	NM_014425	55.0	14.0	25.454545454545453	1.0
BAAT	NM_001701	6.0	3.0	50.0	1.0
BAAT	NM_001127610	6.0	3.0	50.0	1.0
ALDOB	NM_000035	25.0	25.0	100.0	1.0
ABCA1	NM_005502	23.0	23.0	100.0	1.0
FKTN	NM_001079802	86.0	29.0	33.72093023255814	1.0
FKTN	NM_006731	86.0	29.0	33.72093023255814	1.0
ZNF462	NM_021224	21.0	13.0	61.904761904761905	1.0
IKBKAP	NM_003640	55.0	20.0	36.36363636363637	1.0
FRRS1L	NM_014334	8.0	8.0	100.0	1.0
MUSK	NM_005592	34.0	12.0	35.294117647058826	1.0
PRPF4	NM_001322267	6.0	1.0	16.666666666666664	1.0
PRPF4	NM_004697	6.0	1.0	16.666666666666664	1.0
PRPF4	NR_136265	6.0	1.0	16.666666666666664	1.0
PRPF4	NM_001322266	6.0	1.0	16.666666666666664	1.0
PRPF4	NM_001244926	6.0	1.0	16.666666666666664	1.0
PRPF4	NR_136266	6.0	1.0	16.666666666666664	1.0
ALAD	NM_000031	12.0	4.0	33.33333333333333	1.0
ALAD	NM_001003945	12.0	4.0	33.33333333333333	1.0
ALAD	NM_001317745	12.0	4.0	33.33333333333333	1.0
COL27A1	NM_032888	6.0	6.0	100.0	1.0
WHRN	NM_001173425	32.0	10.0	31.25	1.0
WHRN	NM_015404	32.0	10.0	31.25	1.0
TNC	NM_002160	3.0	3.0	100.0	1.0
TRIM32	NM_012210	22.0	11.0	50.0	1.0
TRIM32	NM_001099679	22.0	11.0	50.0	1.0
CDK5RAP2	NR_073558	104.0	13.0	12.5	1.0
CDK5RAP2	NR_073556	104.0	13.0	12.5	1.0
CDK5RAP2	NM_001272039	104.0	13.0	12.5	1.0
CDK5RAP2	NR_073554	104.0	13.0	12.5	1.0
CDK5RAP2	NM_001011649	104.0	13.0	12.5	1.0
CDK5RAP2	NR_073555	104.0	13.0	12.5	1.0
CDK5RAP2	NM_018249	104.0	13.0	12.5	1.0
CDK5RAP2	NR_073557	104.0	13.0	12.5	1.0
C5	NM_001735	11.0	5.0	45.45454545454545	1.0
GSN	NM_001127664	30.0	3.0	10.0	1.0
GSN	NM_001127663	30.0	3.0	10.0	1.0
GSN	NM_001127665	30.0	3.0	10.0	1.0
GSN	NM_001127666	30.0	3.0	10.0	1.0
GSN	NM_001127667	30.0	3.0	10.0	1.0
GSN	NM_198252	30.0	3.0	10.0	1.0
GSN	NM_001127662	30.0	3.0	10.0	1.0
GSN	NM_001258029	30.0	3.0	10.0	1.0
GSN	NM_001258030	30.0	3.0	10.0	1.0
GSN	NM_000177	30.0	3.0	10.0	1.0
CRB2	NM_173689	22.0	11.0	50.0	1.0
CRB2	NR_104603	22.0	11.0	50.0	1.0
NR5A1	NM_004959	25.0	25.0	100.0	1.0
RPL35	NM_007209	1.0	1.0	100.0	1.0
PPP6C	NM_001123369	3.0	1.0	33.33333333333333	1.0
PPP6C	NM_002721	3.0	1.0	33.33333333333333	1.0
PPP6C	NM_001123355	3.0	1.0	33.33333333333333	1.0
LMX1B	NM_001174146	60.0	20.0	33.33333333333333	1.0
LMX1B	NM_001174147	60.0	20.0	33.33333333333333	1.0
LMX1B	NM_002316	60.0	20.0	33.33333333333333	1.0
LRSAM1	NM_138361	67.0	17.0	25.37313432835821	1.0
LRSAM1	NM_001005373	67.0	17.0	25.37313432835821	1.0
LRSAM1	NM_001005374	67.0	17.0	25.37313432835821	1.0
STXBP1	NM_003165	204.0	103.0	50.49019607843137	1.0
MIR3911	NR_037473	1.0	1.0	100.0	1.0
ENG	NM_000118	395.0	135.0	34.177215189873415	1.0
LOC102723566	NR_136302	11.0	11.0	100.0	1.0
AK1	NM_001318121	21.0	7.0	33.33333333333333	1.0
AK1	NM_000476	21.0	7.0	33.33333333333333	1.0
AK1	NM_001318122	21.0	7.0	33.33333333333333	1.0
DPM2	NM_003863	1.0	1.0	100.0	1.0
DNM1	NM_001005336	135.0	27.0	20.0	1.0
DNM1	NM_004408	135.0	27.0	20.0	1.0
DNM1	NM_001288738	135.0	27.0	20.0	1.0
DNM1	NM_001288737	135.0	27.0	20.0	1.0
DNM1	NM_001288739	135.0	27.0	20.0	1.0
COQ4	NM_016035	15.0	9.0	60.0	1.0
SLC27A4	NM_005094	5.0	5.0	100.0	1.0
GLE1	NM_001003722	12.0	8.0	66.66666666666666	1.0
SPTAN1	NM_001130438	48.0	16.0	33.33333333333333	1.0
SPTAN1	NM_003127	48.0	16.0	33.33333333333333	1.0
SPTAN1	NM_001195532	48.0	16.0	33.33333333333333	1.0
WDR34	NM_052844	15.0	15.0	100.0	1.0
SET	NM_001122821	20.0	5.0	25.0	1.0
SET	NM_001248000	20.0	5.0	25.0	1.0
SET	NM_003011	20.0	5.0	25.0	1.0
SET	NM_001248001	20.0	5.0	25.0	1.0
DOLK	NM_014908	9.0	9.0	100.0	1.0
CRAT	NM_001346549	14.0	2.0	14.285714285714285	1.0
CRAT	NM_001346547	14.0	2.0	14.285714285714285	1.0
CRAT	NM_000755	14.0	2.0	14.285714285714285	1.0
CRAT	NM_001346548	14.0	2.0	14.285714285714285	1.0
CRAT	NM_001257363	14.0	2.0	14.285714285714285	1.0
CRAT	NM_001346546	14.0	2.0	14.285714285714285	1.0
CRAT	NM_004003	14.0	2.0	14.285714285714285	1.0
TOR1A	NM_000113	1.0	1.0	100.0	1.0
ASS1	NM_000050	70.0	35.0	50.0	1.0
ASS1	NM_054012	70.0	35.0	50.0	1.0
PRDM12	NM_021619	6.0	6.0	100.0	1.0
EXOSC2	NM_014285	8.0	2.0	25.0	1.0
EXOSC2	NR_104230	8.0	2.0	25.0	1.0
EXOSC2	NM_001282708	8.0	2.0	25.0	1.0
EXOSC2	NM_001282709	8.0	2.0	25.0	1.0
ABL1	NM_007313	52.0	26.0	50.0	1.0
ABL1	NM_005157	52.0	26.0	50.0	1.0
LAMC3	NM_006059	8.0	8.0	100.0	1.0
POMT1	NM_007171	183.0	38.0	20.76502732240437	1.0
NTNG2	NM_032536	8.0	8.0	100.0	1.0
SETX	NM_015046	28.0	28.0	100.0	1.0
TSC1	NM_001162426	495.0	167.0	33.73737373737374	1.0
TSC1	NM_000368	495.0	167.0	33.73737373737374	1.0
GFI1B	NM_004188	12.0	6.0	50.0	1.0
GFI1B	NM_001135031	12.0	6.0	50.0	1.0
CEL	NM_001807	2.0	2.0	100.0	1.0
SURF1	NM_001280787	72.0	36.0	50.0	1.0
SURF1	NM_003172	72.0	36.0	50.0	1.0
ADAMTS13	NM_139025	104.0	30.0	28.846153846153843	1.0
TMEM8C	NM_001080483	5.0	5.0	100.0	1.0
ADAMTSL2	NM_001145320	16.0	8.0	50.0	1.0
ADAMTSL2	NM_014694	16.0	8.0	50.0	1.0
DBH	NM_000787	8.0	7.0	87.5	1.0
RXRA	NM_002957	6.0	2.0	33.33333333333333	1.0
RXRA	NM_001291920	6.0	2.0	33.33333333333333	1.0
RXRA	NM_001291921	6.0	2.0	33.33333333333333	1.0
COL5A1	NM_000093	158.0	79.0	50.0	1.0
COL5A1	NM_001278074	158.0	79.0	50.0	1.0
LOC101448202	NR_103451	3.0	3.0	100.0	1.0
MRPS2	NR_051969	15.0	3.0	20.0	1.0
MRPS2	NR_051970	15.0	3.0	20.0	1.0
MRPS2	NR_051968	15.0	3.0	20.0	1.0
MRPS2	NR_051967	15.0	3.0	20.0	1.0
MRPS2	NM_016034	15.0	3.0	20.0	1.0
LOC101928525	NR_121579	3.0	3.0	100.0	1.0
SOHLH1	NM_001101677	2.0	1.0	50.0	1.0
SOHLH1	NM_001012415	2.0	1.0	50.0	1.0
KCNT1	NM_020822	56.0	28.0	50.0	1.0
KCNT1	NM_001272003	56.0	28.0	50.0	1.0
LHX3	NM_178138	12.0	6.0	50.0	1.0
LHX3	NM_014564	12.0	6.0	50.0	1.0
CARD9	NM_052814	16.0	8.0	50.0	1.0
CARD9	NM_052813	16.0	8.0	50.0	1.0
PMPCA	NM_015160	24.0	8.0	33.33333333333333	1.0
PMPCA	NM_001282946	24.0	8.0	33.33333333333333	1.0
PMPCA	NM_001282944	24.0	8.0	33.33333333333333	1.0
INPP5E	NM_001318502	48.0	24.0	50.0	1.0
INPP5E	NM_019892	48.0	24.0	50.0	1.0
NOTCH1	NM_017617	50.0	50.0	100.0	1.0
AGPAT2	NM_006412	31.0	18.0	58.06451612903226	1.0
ABCA2	NM_212533	2.0	1.0	50.0	1.0
ABCA2	NM_001606	2.0	1.0	50.0	1.0
MAN1B1	NR_045721	30.0	10.0	33.33333333333333	1.0
MAN1B1	NM_016219	30.0	10.0	33.33333333333333	1.0
MAN1B1	NR_045720	30.0	10.0	33.33333333333333	1.0
GRIN1	NM_001185090	180.0	36.0	20.0	1.0
GRIN1	NM_001185091	180.0	36.0	20.0	1.0
GRIN1	NM_007327	180.0	36.0	20.0	1.0
GRIN1	NM_021569	180.0	36.0	20.0	1.0
GRIN1	NM_000832	180.0	36.0	20.0	1.0
TPRN	NM_001128228	8.0	8.0	100.0	1.0
SLC34A3	NM_001177317	39.0	13.0	33.33333333333333	1.0
SLC34A3	NM_001177316	39.0	13.0	33.33333333333333	1.0
SLC34A3	NM_080877	39.0	13.0	33.33333333333333	1.0
TUBB4B	NM_006088	2.0	2.0	100.0	1.0
EHMT1	NM_024757	90.0	58.0	64.44444444444444	1.0
CACNA1B	NM_000718	6.0	3.0	50.0	1.0
CACNA1B	NM_001243812	6.0	3.0	50.0	1.0
TUBB8	NM_177987	10.0	10.0	100.0	1.0
ZMYND11	NM_006624	118.0	16.0	13.559322033898304	1.0
ZMYND11	NM_001330057	118.0	16.0	13.559322033898304	1.0
WDR37	NM_014023	1.0	1.0	100.0	1.0
KLF6	NR_027653	24.0	6.0	25.0	1.0
KLF6	NM_001160124	24.0	6.0	25.0	1.0
KLF6	NM_001160125	24.0	6.0	25.0	1.0
KLF6	NM_001300	24.0	6.0	25.0	1.0
AKR1C2	NM_205845	14.0	4.0	28.57142857142857	1.0
AKR1C2	NM_001354	14.0	4.0	28.57142857142857	1.0
AKR1C2	NM_001321027	14.0	4.0	28.57142857142857	1.0
IL2RA	NM_000417	13.0	5.0	38.46153846153847	1.0
PRKCQ	NM_001323267	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_001323265	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_001323266	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_001282644	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_001282645	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_001242413	7.0	1.0	14.285714285714285	1.0
PRKCQ	NM_006257	7.0	1.0	14.285714285714285	1.0
GATA3	NM_001002295	32.0	16.0	50.0	1.0
GATA3	NM_002051	32.0	16.0	50.0	1.0
DHTKD1	NM_018706	10.0	10.0	100.0	1.0
OPTN	NM_001008211	32.0	8.0	25.0	1.0
OPTN	NM_001008213	32.0	8.0	25.0	1.0
OPTN	NM_001008212	32.0	8.0	25.0	1.0
OPTN	NM_021980	32.0	8.0	25.0	1.0
PHYH	NM_006214	52.0	9.0	17.307692307692307	1.0
PHYH	NM_001323082	52.0	9.0	17.307692307692307	1.0
PHYH	NM_001037537	52.0	9.0	17.307692307692307	1.0
PHYH	NM_001323084	52.0	9.0	17.307692307692307	1.0
PHYH	NM_001323080	52.0	9.0	17.307692307692307	1.0
FRMD4A	NM_018027	4.0	1.0	25.0	1.0
FRMD4A	NM_001318336	4.0	1.0	25.0	1.0
FRMD4A	NM_001318337	4.0	1.0	25.0	1.0
FRMD4A	NM_001318338	4.0	1.0	25.0	1.0
DCLRE1C	NM_001289078	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_022487	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_001033855	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_001289077	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_001289079	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_001033857	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NR_110297	115.0	13.0	11.304347826086957	1.0
DCLRE1C	NM_001033858	115.0	13.0	11.304347826086957	1.0
ITGA8	NM_001291494	8.0	4.0	50.0	1.0
ITGA8	NM_003638	8.0	4.0	50.0	1.0
CUBN	NM_001081	41.0	41.0	100.0	1.0
VIM	NM_003380	3.0	2.0	66.66666666666666	1.0
CACNB2	NM_201590	21.0	3.0	14.285714285714285	1.0
NEBL	NM_006393	1.0	1.0	100.0	1.0
PTF1A	NM_178161	3.0	3.0	100.0	1.0
ARHGAP21	NM_020824	1.0	1.0	100.0	1.0
MYO3A	NM_017433	9.0	9.0	100.0	1.0
PDSS1	NM_001321979	10.0	4.0	40.0	1.0
PDSS1	NM_014317	10.0	4.0	40.0	1.0
ANKRD26	NM_001256053	18.0	9.0	50.0	1.0
ANKRD26	NM_014915	18.0	9.0	50.0	1.0
YME1L1	NM_001253866	3.0	1.0	33.33333333333333	1.0
YME1L1	NM_014263	3.0	1.0	33.33333333333333	1.0
YME1L1	NM_139312	3.0	1.0	33.33333333333333	1.0
ACBD5	NM_001301253	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_001301251	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_001042473	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_145698	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_001301254	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_001301252	14.0	2.0	14.285714285714285	1.0
ACBD5	NM_001271512	14.0	2.0	14.285714285714285	1.0
RAB18	NM_001256410	22.0	4.0	18.181818181818183	1.0
RAB18	NM_021252	22.0	4.0	18.181818181818183	1.0
RAB18	NM_001256411	22.0	4.0	18.181818181818183	1.0
RAB18	NR_046172	22.0	4.0	18.181818181818183	1.0
RAB18	NM_001256415	22.0	4.0	18.181818181818183	1.0
ARMC4	NM_018076	47.0	13.0	27.659574468085108	1.0
ARMC4	NM_001290020	47.0	13.0	27.659574468085108	1.0
WAC	NM_016628	75.0	26.0	34.66666666666667	1.0
SVIL	NM_001323599	4.0	1.0	25.0	1.0
SVIL	NM_001323600	4.0	1.0	25.0	1.0
SVIL	NM_003174	4.0	1.0	25.0	1.0
SVIL	NM_021738	4.0	1.0	25.0	1.0
MTPAP	NM_018109	1.0	1.0	100.0	1.0
ZEB1	NM_001323654	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323651	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323650	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323653	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323655	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323652	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323649	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323647	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323648	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001174096	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_030751	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001174093	257.0	7.0	2.7237354085603114	1.0
ZEB1	NM_001323674	257.0	7.0	2.7237354085603114	1.0
KIF5B	NM_004521	1.0	1.0	100.0	1.0
PARD3	NM_001184790	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184791	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184789	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184788	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184786	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184785	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184787	22.0	2.0	9.090909090909092	1.0
PARD3	NM_019619	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184794	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184793	22.0	2.0	9.090909090909092	1.0
PARD3	NM_001184792	22.0	2.0	9.090909090909092	1.0
BMS1	NM_014753	1.0	1.0	100.0	1.0
RET	NM_020975	175.0	88.0	50.28571428571429	1.0
RBP3	NM_002900	5.0	5.0	100.0	1.0
GDF2	NM_016204	3.0	3.0	100.0	1.0
ERCC6	NM_001346440	154.0	56.0	36.36363636363637	1.0
ERCC6	NM_000124	154.0	56.0	36.36363636363637	1.0
PGBD3	NM_170753	4.0	4.0	100.0	1.0
CHAT	NM_001142933	109.0	16.0	14.678899082568808	1.0
CHAT	NM_001142934	109.0	16.0	14.678899082568808	1.0
CHAT	NM_020549	109.0	16.0	14.678899082568808	1.0
CHAT	NM_001142929	109.0	16.0	14.678899082568808	1.0
SLC18A3	NM_003055	5.0	5.0	100.0	1.0
OGDHL	NM_001347822	16.0	1.0	6.25	1.0
OGDHL	NM_001347820	16.0	1.0	6.25	1.0
OGDHL	NM_001347826	16.0	1.0	6.25	1.0
OGDHL	NM_001347823	16.0	1.0	6.25	1.0
OGDHL	NR_144685	16.0	1.0	6.25	1.0
OGDHL	NM_001143997	16.0	1.0	6.25	1.0
OGDHL	NR_144684	16.0	1.0	6.25	1.0
OGDHL	NR_144682	16.0	1.0	6.25	1.0
OGDHL	NM_001143996	16.0	1.0	6.25	1.0
OGDHL	NR_144686	16.0	1.0	6.25	1.0
OGDHL	NM_001347824	16.0	1.0	6.25	1.0
OGDHL	NR_144683	16.0	1.0	6.25	1.0
OGDHL	NM_018245	16.0	1.0	6.25	1.0
OGDHL	NM_001347825	16.0	1.0	6.25	1.0
OGDHL	NM_001347821	16.0	1.0	6.25	1.0
OGDHL	NM_001347819	16.0	1.0	6.25	1.0
PRKG1	NM_001098512	2.0	1.0	50.0	1.0
PRKG1	NM_006258	2.0	1.0	50.0	1.0
PCDH15	NM_001142766	726.0	62.0	8.539944903581267	1.0
PCDH15	NM_033056	726.0	62.0	8.539944903581267	1.0
PCDH15	NM_001142764	726.0	62.0	8.539944903581267	1.0
PCDH15	NM_001142763	726.0	62.0	8.539944903581267	1.0
TFAM	NR_073073	2.0	1.0	50.0	1.0
TFAM	NM_003201	2.0	1.0	50.0	1.0
ANK3	NM_020987	2.0	2.0	100.0	1.0
EGR2	NM_001136178	50.0	10.0	20.0	1.0
EGR2	NM_001321037	50.0	10.0	20.0	1.0
EGR2	NM_001136177	50.0	10.0	20.0	1.0
EGR2	NM_001136179	50.0	10.0	20.0	1.0
EGR2	NM_000399	50.0	10.0	20.0	1.0
CTNNA3	NM_013266	5.0	2.0	40.0	1.0
CTNNA3	NM_001127384	5.0	2.0	40.0	1.0
DNAJC12	NM_021800	4.0	2.0	50.0	1.0
DNAJC12	NM_201262	4.0	2.0	50.0	1.0
MYPN	NR_045662	25.0	5.0	20.0	1.0
MYPN	NM_001256267	25.0	5.0	20.0	1.0
MYPN	NM_001256268	25.0	5.0	20.0	1.0
MYPN	NM_032578	25.0	5.0	20.0	1.0
MYPN	NR_045663	25.0	5.0	20.0	1.0
ATOH7	NM_145178	3.0	3.0	100.0	1.0
DNA2	NR_102264	8.0	4.0	50.0	1.0
DNA2	NM_001080449	8.0	4.0	50.0	1.0
SLC25A16	NM_001324317	7.0	1.0	14.285714285714285	1.0
SLC25A16	NM_152707	7.0	1.0	14.285714285714285	1.0
SLC25A16	NM_001324312	7.0	1.0	14.285714285714285	1.0
SLC25A16	NM_001324314	7.0	1.0	14.285714285714285	1.0
SLC25A16	NR_136737	7.0	1.0	14.285714285714285	1.0
SLC25A16	NM_001324315	7.0	1.0	14.285714285714285	1.0
SLC25A16	NM_001324313	7.0	1.0	14.285714285714285	1.0
STOX1	NM_001130161	2.0	1.0	50.0	1.0
STOX1	NM_152709	2.0	1.0	50.0	1.0
KIF1BP	NM_015634	6.0	6.0	100.0	1.0
HKDC1	NM_025130	5.0	5.0	100.0	1.0
HK1	NM_001322365	63.0	7.0	11.11111111111111	1.0
HK1	NM_033500	63.0	7.0	11.11111111111111	1.0
HK1	NM_033498	63.0	7.0	11.11111111111111	1.0
HK1	NM_033497	63.0	7.0	11.11111111111111	1.0
HK1	NM_001322364	63.0	7.0	11.11111111111111	1.0
HK1	NM_033496	63.0	7.0	11.11111111111111	1.0
HK1	NM_001322366	63.0	7.0	11.11111111111111	1.0
HK1	NM_000188	63.0	7.0	11.11111111111111	1.0
HK1	NM_001322367	63.0	7.0	11.11111111111111	1.0
NEUROG3	NM_020999	3.0	3.0	100.0	1.0
COL13A1	NM_001320951	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_001130103	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_080801	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_080802	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_080800	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_080805	28.0	4.0	14.285714285714285	1.0
COL13A1	NM_080798	28.0	4.0	14.285714285714285	1.0
NODAL	NM_001329906	6.0	3.0	50.0	1.0
NODAL	NM_018055	6.0	3.0	50.0	1.0
PRF1	NM_005041	42.0	21.0	50.0	1.0
PRF1	NM_001083116	42.0	21.0	50.0	1.0
TBATA	NM_001318243	8.0	1.0	12.5	1.0
TBATA	NR_134531	8.0	1.0	12.5	1.0
TBATA	NM_152710	8.0	1.0	12.5	1.0
TBATA	NM_001318241	8.0	1.0	12.5	1.0
TBATA	NM_001318242	8.0	1.0	12.5	1.0
TBATA	NR_134534	8.0	1.0	12.5	1.0
TBATA	NR_134533	8.0	1.0	12.5	1.0
TBATA	NR_134532	8.0	1.0	12.5	1.0
SGPL1	NM_003901	8.0	8.0	100.0	1.0
PCBD1	NM_000281	10.0	5.0	50.0	1.0
PCBD1	NM_001289797	10.0	5.0	50.0	1.0
SLC29A3	NM_001174098	54.0	15.0	27.77777777777778	1.0
SLC29A3	NM_018344	54.0	15.0	27.77777777777778	1.0
CDH23	NM_022124	226.0	85.0	37.610619469026545	1.0
C10orf105	NM_001168390	4.0	2.0	50.0	1.0
C10orf105	NM_001164375	4.0	2.0	50.0	1.0
PSAP	NM_002778	42.0	14.0	33.33333333333333	1.0
PSAP	NM_001042466	42.0	14.0	33.33333333333333	1.0
PSAP	NM_001042465	42.0	14.0	33.33333333333333	1.0
CHST3	NM_004273	16.0	16.0	100.0	1.0
ASCC1	NR_045564	4.0	1.0	25.0	1.0
ASCC1	NM_001198800	4.0	1.0	25.0	1.0
ASCC1	NM_001198799	4.0	1.0	25.0	1.0
ASCC1	NM_001198798	4.0	1.0	25.0	1.0
MICU1	NM_001195518	13.0	6.0	46.15384615384615	1.0
MICU1	NM_006077	13.0	6.0	46.15384615384615	1.0
MRPS16	NM_016065	2.0	2.0	100.0	1.0
CAMK2G	NM_001222	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_172173	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_172170	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_172171	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_001204492	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_172169	7.0	1.0	14.285714285714285	1.0
CAMK2G	NM_001320898	7.0	1.0	14.285714285714285	1.0
VCL	NM_014000	12.0	6.0	50.0	1.0
VCL	NM_003373	12.0	6.0	50.0	1.0
ADK	NM_006721	15.0	4.0	26.666666666666668	1.0
ADK	NM_001123	15.0	4.0	26.666666666666668	1.0
ADK	NM_001202449	15.0	4.0	26.666666666666668	1.0
KAT6B	NM_012330	152.0	52.0	34.21052631578947	1.0
C10orf11	NM_001305581	12.0	4.0	33.33333333333333	1.0
C10orf11	NR_131178	12.0	4.0	33.33333333333333	1.0
C10orf11	NM_032024	12.0	4.0	33.33333333333333	1.0
KCNMA1	NM_001271518	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322832	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322829	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001014797	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322835	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322830	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322838	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_002247	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001161353	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001161352	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322836	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001271519	78.0	6.0	7.6923076923076925	1.0
KCNMA1	NM_001322837	78.0	6.0	7.6923076923076925	1.0
POLR3A	NM_007055	32.0	32.0	100.0	1.0
RPS24	NM_001142285	36.0	6.0	16.666666666666664	1.0
RPS24	NM_001142283	36.0	6.0	16.666666666666664	1.0
RPS24	NM_001142282	36.0	6.0	16.666666666666664	1.0
RPS24	NM_001142284	36.0	6.0	16.666666666666664	1.0
RPS24	NM_033022	36.0	6.0	16.666666666666664	1.0
RPS24	NM_001026	36.0	6.0	16.666666666666664	1.0
ZMIZ1	NM_020338	2.0	2.0	100.0	1.0
SFTPA2	NM_001098668	6.0	2.0	33.33333333333333	1.0
SFTPA2	NM_001320813	6.0	2.0	33.33333333333333	1.0
