tx_id	gene	gene_recovery	transcript_recovery	tx_perc_recovery
NM_001346459	CEP83	71.0	10.0	14.084507042253522
NM_001042399	CEP83	71.0	11.0	15.492957746478872
NM_001346458	CEP83	71.0	10.0	14.084507042253522
NM_016122	CEP83	71.0	11.0	15.492957746478872
NM_001346462	CEP83	71.0	4.0	5.633802816901409
NM_001346461	CEP83	71.0	5.0	7.042253521126761
NR_144441	CEP83	71.0	4.0	5.633802816901409
NM_001346460	CEP83	71.0	5.0	7.042253521126761
NR_027035	CEP83	71.0	0.0	0.0
NM_001258338	NDUFA12	1.0	0.0	0.0
NM_018838	NDUFA12	1.0	1.0	100.0
NM_213611	SLC25A3	1.0	0.0	0.0
NM_005888	SLC25A3	1.0	1.0	100.0
NM_002635	SLC25A3	1.0	0.0	0.0
NM_139319	SLC17A8	2.0	1.0	50.0
NM_001145288	SLC17A8	2.0	1.0	50.0
NM_001206977	NR1H4	27.0	4.0	14.814814814814813
NM_001206979	NR1H4	27.0	4.0	14.814814814814813
NR_135146	NR1H4	27.0	5.0	18.51851851851852
NM_005123	NR1H4	27.0	4.0	14.814814814814813
NM_001206978	NR1H4	27.0	2.0	7.4074074074074066
NM_001206993	NR1H4	27.0	4.0	14.814814814814813
NM_001206992	NR1H4	27.0	4.0	14.814814814814813
NM_002465	MYBPC1	80.0	8.0	10.0
NM_206819	MYBPC1	80.0	8.0	10.0
NM_001254718	MYBPC1	80.0	8.0	10.0
NM_206820	MYBPC1	80.0	8.0	10.0
NM_001254719	MYBPC1	80.0	8.0	10.0
NM_206821	MYBPC1	80.0	8.0	10.0
NM_001254721	MYBPC1	80.0	8.0	10.0
NM_001254720	MYBPC1	80.0	8.0	10.0
NM_001254723	MYBPC1	80.0	8.0	10.0
NM_001254722	MYBPC1	80.0	8.0	10.0
NM_001177948	SYCP3	3.0	1.0	33.33333333333333
NM_153694	SYCP3	3.0	1.0	33.33333333333333
NM_001177949	SYCP3	3.0	1.0	33.33333333333333
NM_024312	GNPTAB	128.0	128.0	100.0
NM_024057	NUP37	1.0	1.0	100.0
NM_000618	IGF1	8.0	2.0	25.0
NM_001111283	IGF1	8.0	2.0	25.0
NM_001111284	IGF1	8.0	2.0	25.0
NM_001111285	IGF1	8.0	2.0	25.0
NM_000277	PAH	264.0	264.0	100.0
NM_004316	ASCL1	1.0	1.0	100.0
NM_001293640	WASHC4	4.0	2.0	50.0
NM_015275	WASHC4	4.0	2.0	50.0
NM_018082	POLR3B	26.0	13.0	50.0
NM_001160708	POLR3B	26.0	13.0	50.0
NR_135127	ISCU	6.0	1.0	16.666666666666664
NM_014301	ISCU	6.0	1.0	16.666666666666664
NM_001320042	ISCU	6.0	1.0	16.666666666666664
NM_001301140	ISCU	6.0	1.0	16.666666666666664
NM_001301141	ISCU	6.0	1.0	16.666666666666664
NM_213595	ISCU	6.0	1.0	16.666666666666664
NM_080911	UNG	6.0	3.0	50.0
NM_003362	UNG	6.0	3.0	50.0
NM_130466	UBE3B	20.0	7.0	35.0
NM_183415	UBE3B	20.0	7.0	35.0
NM_001270449	UBE3B	20.0	2.0	10.0
NM_001270451	UBE3B	20.0	2.0	10.0
NM_001270450	UBE3B	20.0	2.0	10.0
NM_052845	MMAB	38.0	19.0	50.0
NR_038118	MMAB	38.0	19.0	50.0
NM_000431	MVK	76.0	27.0	35.526315789473685
NM_001301182	MVK	76.0	22.0	28.947368421052634
NM_001114185	MVK	76.0	27.0	35.526315789473685
NM_032829	FAM222A	1.0	1.0	100.0
NR_026662	FAM222A	1.0	0.0	0.0
NR_026661	FAM222A	1.0	0.0	0.0
NM_021625	TRPV4	250.0	54.0	21.6
NM_001177433	TRPV4	250.0	44.0	17.599999999999998
NM_001177428	TRPV4	250.0	46.0	18.4
NM_147204	TRPV4	250.0	52.0	20.8
NM_001177431	TRPV4	250.0	54.0	21.6
NR_144952	IFT81	45.0	5.0	11.11111111111111
NM_014055	IFT81	45.0	5.0	11.11111111111111
NM_001347948	IFT81	45.0	4.0	8.88888888888889
NR_144949	IFT81	45.0	5.0	11.11111111111111
NR_144951	IFT81	45.0	5.0	11.11111111111111
NM_001143779	IFT81	45.0	5.0	11.11111111111111
NR_144950	IFT81	45.0	4.0	8.88888888888889
NM_001347947	IFT81	45.0	4.0	8.88888888888889
NM_031473	IFT81	45.0	4.0	8.88888888888889
NM_001347946	IFT81	45.0	4.0	8.88888888888889
NM_170665	ATP2A2	47.0	24.0	51.06382978723404
NM_001681	ATP2A2	47.0	23.0	48.93617021276596
NR_135088	TCTN1	16.0	2.0	12.5
NM_001173975	TCTN1	16.0	2.0	12.5
NM_001173976	TCTN1	16.0	2.0	12.5
NM_001319681	TCTN1	16.0	2.0	12.5
NM_024549	TCTN1	16.0	2.0	12.5
NM_001082538	TCTN1	16.0	2.0	12.5
NM_001082537	TCTN1	16.0	2.0	12.5
NM_001319680	TCTN1	16.0	2.0	12.5
NM_001319682	TCTN1	16.0	0.0	0.0
NM_000432	MYL2	16.0	16.0	100.0
NM_015267	CUX2	1.0	1.0	100.0
NM_005475	SH2B3	4.0	3.0	75.0
NM_001291424	SH2B3	4.0	1.0	25.0
NR_132311	ATXN2	2.0	1.0	50.0
NM_002973	ATXN2	2.0	1.0	50.0
NM_001310123	ATXN2	2.0	0.0	0.0
NM_001310121	ATXN2	2.0	0.0	0.0
NM_001330437	PTPN11	304.0	111.0	36.51315789473684
NM_002834	PTPN11	304.0	111.0	36.51315789473684
NM_080601	PTPN11	304.0	82.0	26.973684210526315
NM_024072	DDX54	8.0	4.0	50.0
NM_001111322	DDX54	8.0	4.0	50.0
NM_080717	TBX5	273.0	87.0	31.868131868131865
NM_000192	TBX5	273.0	93.0	34.065934065934066
NM_181486	TBX5	273.0	93.0	34.065934065934066
NR_038440	TBX5	273.0	0.0	0.0
NM_005996	TBX3	12.0	6.0	50.0
NM_016569	TBX3	12.0	6.0	50.0
NM_015335	MED13L	74.0	74.0	100.0
NM_014365	HSPB8	5.0	5.0	100.0
NM_007174	CIT	14.0	7.0	50.0
NM_001206999	CIT	14.0	7.0	50.0
NR_033684	GATC	2.0	1.0	50.0
NM_176818	GATC	2.0	1.0	50.0
NM_000017	ACADS	46.0	24.0	52.17391304347826
NM_001302554	ACADS	46.0	22.0	47.82608695652174
NR_024345	HNF1A	144.0	0.0	0.0
NM_001306179	HNF1A	144.0	72.0	50.0
NM_000545	HNF1A	144.0	72.0	50.0
NM_032590	KDM2B	2.0	1.0	50.0
NM_001005366	KDM2B	2.0	1.0	50.0
NM_032790	ORAI1	10.0	10.0	100.0
NM_015048	SETD1B	1.0	1.0	100.0
NM_001171993	HPD	12.0	6.0	50.0
NM_002150	HPD	12.0	6.0	50.0
NM_144668	WDR66	6.0	3.0	50.0
NM_001178003	WDR66	6.0	3.0	50.0
NM_019887	DIABLO	6.0	1.0	16.666666666666664
NM_001278303	DIABLO	6.0	1.0	16.666666666666664
NM_001278342	DIABLO	6.0	1.0	16.666666666666664
NM_001278302	DIABLO	6.0	1.0	16.666666666666664
NM_138930	DIABLO	6.0	1.0	16.666666666666664
NM_001278304	DIABLO	6.0	1.0	16.666666666666664
NM_022916	VPS33A	1.0	1.0	100.0
NM_198240	CLIP1	3.0	1.0	33.33333333333333
NM_002956	CLIP1	3.0	1.0	33.33333333333333
NM_001247997	CLIP1	3.0	1.0	33.33333333333333
NR_045382	CLIP1	3.0	0.0	0.0
NM_023012	RSRC2	4.0	1.0	25.0
NR_036436	RSRC2	4.0	1.0	25.0
NR_036434	RSRC2	4.0	1.0	25.0
NR_036435	RSRC2	4.0	1.0	25.0
NM_152269	C12orf65	21.0	7.0	33.33333333333333
NM_001194995	C12orf65	21.0	7.0	33.33333333333333
NM_001143905	C12orf65	21.0	7.0	33.33333333333333
NM_001414	EIF2B1	7.0	7.0	100.0
NM_024809	TCTN2	30.0	15.0	50.0
NM_001143850	TCTN2	30.0	15.0	50.0
NM_012463	ATP6V0A2	7.0	7.0	100.0
NM_001082959	SCARB1	2.0	1.0	50.0
NM_005505	SCARB1	2.0	1.0	50.0
NM_032656	DHX37	8.0	8.0	100.0
NM_001002020	PUS1	27.0	9.0	33.33333333333333
NM_001002019	PUS1	27.0	9.0	33.33333333333333
NM_025215	PUS1	27.0	9.0	33.33333333333333
NM_001282165	P2RX2	15.0	2.0	13.333333333333334
NM_170683	P2RX2	15.0	2.0	13.333333333333334
NM_170682	P2RX2	15.0	2.0	13.333333333333334
NM_174873	P2RX2	15.0	2.0	13.333333333333334
NM_016318	P2RX2	15.0	2.0	13.333333333333334
NM_001282164	P2RX2	15.0	2.0	13.333333333333334
NM_012226	P2RX2	15.0	2.0	13.333333333333334
NM_174872	P2RX2	15.0	1.0	6.666666666666667
NM_006231	POLE	9.0	9.0	100.0
NM_015114	ANKLE2	3.0	3.0	100.0
NM_021954	GJA3	15.0	15.0	100.0
NM_004004	GJB2	110.0	110.0	100.0
NM_001110221	GJB6	32.0	8.0	25.0
NM_001110220	GJB6	32.0	8.0	25.0
NM_001110219	GJB6	32.0	8.0	25.0
NM_006783	GJB6	32.0	8.0	25.0
NM_014572	LATS2	1.0	1.0	100.0
NM_002010	FGF9	2.0	2.0	100.0
NM_000231	SGCG	18.0	18.0	100.0
NM_014363	SACS	501.0	252.0	50.29940119760479
NM_001278055	SACS	501.0	249.0	49.700598802395206
NR_103450	SACS	501.0	0.0	0.0
NM_005932	MIPEP	2.0	2.0	100.0
NR_047595	CENPJ	89.0	29.0	32.58426966292135
NM_018451	CENPJ	89.0	30.0	33.70786516853933
NR_047594	CENPJ	89.0	30.0	33.70786516853933
NM_016529	ATP8A2	16.0	8.0	50.0
NM_001313741	ATP8A2	16.0	8.0	50.0
NM_183045	RNF6	10.0	1.0	10.0
NM_005977	RNF6	10.0	3.0	30.0
NM_183043	RNF6	10.0	3.0	30.0
NM_183044	RNF6	10.0	3.0	30.0
NM_001260	CDK8	3.0	1.0	33.33333333333333
NM_001318368	CDK8	3.0	1.0	33.33333333333333
NM_001346501	CDK8	3.0	1.0	33.33333333333333
NM_000982	RPL21	1.0	1.0	100.0
NM_001206559	POLR1D	8.0	0.0	0.0
NM_152705	POLR1D	8.0	0.0	0.0
NM_015972	POLR1D	8.0	8.0	100.0
NR_047484	PDX1	9.0	0.0	0.0
NM_000209	PDX1	9.0	9.0	100.0
NM_004119	FLT3	74.0	37.0	50.0
NR_130706	FLT3	74.0	37.0	50.0
NM_015932	POMP	5.0	5.0	100.0
NM_194318	B3GLCT	4.0	4.0	100.0
NM_000059	BRCA2	3071.0	3071.0	100.0
NM_033111	N4BP2L2	3.0	1.0	33.33333333333333
NM_001278432	N4BP2L2	3.0	1.0	33.33333333333333
NM_001320836	N4BP2L2	3.0	1.0	33.33333333333333
NM_014887	N4BP2L2	3.0	0.0	0.0
NR_026928	N4BP2L2	3.0	0.0	0.0
NM_004795	KL	1.0	1.0	100.0
NM_015678	NBEA	4.0	3.0	75.0
NM_001204197	NBEA	4.0	1.0	25.0
NM_005584	MAB21L1	5.0	5.0	100.0
NM_001142294	SPG20	32.0	8.0	25.0
NM_001142295	SPG20	32.0	8.0	25.0
NM_001142296	SPG20	32.0	8.0	25.0
NM_015087	SPG20	32.0	8.0	25.0
NR_045180	SPG20	32.0	0.0	0.0
NR_045181	SPG20	32.0	0.0	0.0
NM_000538	RFXAP	3.0	3.0	100.0
NM_005905	SMAD9	8.0	4.0	50.0
NM_001127217	SMAD9	8.0	4.0	50.0
NM_181503	EXOSC8	1.0	1.0	100.0
NM_001286704	UFM1	7.0	1.0	14.285714285714285
NR_104584	UFM1	7.0	1.0	14.285714285714285
NM_001286706	UFM1	7.0	1.0	14.285714285714285
NM_001286705	UFM1	7.0	1.0	14.285714285714285
NM_016617	UFM1	7.0	1.0	14.285714285714285
NR_104585	UFM1	7.0	1.0	14.285714285714285
NM_001286703	UFM1	7.0	1.0	14.285714285714285
NM_207361	FREM2	11.0	11.0	100.0
NM_001145079	COG6	21.0	7.0	33.33333333333333
NR_026745	COG6	21.0	7.0	33.33333333333333
NM_020751	COG6	21.0	7.0	33.33333333333333
NM_014252	SLC25A15	24.0	24.0	100.0
NR_038259	TPTE2P5	12.0	6.0	50.0
NR_038258	TPTE2P5	12.0	6.0	50.0
NM_015058	VWA8	6.0	4.0	66.66666666666666
NM_001009814	VWA8	6.0	2.0	33.33333333333333
NR_039974	VWA8	6.0	0.0	0.0
NM_033012	TNFSF11	4.0	2.0	50.0
NM_003701	TNFSF11	4.0	2.0	50.0
NM_001128303	LACC1	2.0	1.0	50.0
NM_153218	LACC1	2.0	1.0	50.0
NM_003850	SUCLA2	7.0	7.0	100.0
NM_021999	ITM2B	3.0	3.0	100.0
NM_000321	RB1	189.0	189.0	100.0
NM_005767	LPAR6	18.0	6.0	33.33333333333333
NM_001162497	LPAR6	18.0	6.0	33.33333333333333
NM_001162498	LPAR6	18.0	6.0	33.33333333333333
NM_018191	RCBTB1	1.0	1.0	100.0
NR_046552	RNASEH2B	24.0	0.0	0.0
NM_001142279	RNASEH2B	24.0	12.0	50.0
NM_024570	RNASEH2B	24.0	12.0	50.0
NM_001243182	ATP7B	692.0	145.0	20.953757225433524
NM_001005918	ATP7B	692.0	118.0	17.052023121387283
NM_001330579	ATP7B	692.0	146.0	21.09826589595376
NM_001330578	ATP7B	692.0	130.0	18.786127167630056
NM_000053	ATP7B	692.0	153.0	22.109826589595375
NR_036571	ALG11	13.0	2.0	15.384615384615385
NM_001004127	ALG11	13.0	11.0	84.61538461538461
NM_021645	UTP14C	6.0	6.0	100.0
NM_199263	THSD1	4.0	2.0	50.0
NM_018676	THSD1	4.0	2.0	50.0
NM_006346	PIBF1	6.0	6.0	100.0
NM_001286659	TBC1D4	5.0	1.0	20.0
NM_001286658	TBC1D4	5.0	2.0	40.0
NM_014832	TBC1D4	5.0	2.0	40.0
NM_006493	CLN5	51.0	51.0	100.0
NM_012158	FBXL3	3.0	3.0	100.0
NR_103853	EDNRB	52.0	0.0	0.0
NM_000115	EDNRB	52.0	13.0	25.0
NM_001201397	EDNRB	52.0	13.0	25.0
NM_003991	EDNRB	52.0	13.0	25.0
NM_001122659	EDNRB	52.0	13.0	25.0
NM_001281503	SLITRK1	4.0	2.0	50.0
NM_052910	SLITRK1	4.0	2.0	50.0
NM_032229	SLITRK6	3.0	3.0	100.0
NM_015567	SLITRK5	1.0	1.0	100.0
NM_005708	GPC6	2.0	2.0	100.0
NR_046536	GPC6	2.0	0.0	0.0
NR_046535	GPC6	2.0	0.0	0.0
NR_130732	TGDS	20.0	2.0	10.0
NR_130731	TGDS	20.0	6.0	30.0
NM_014305	TGDS	20.0	6.0	30.0
NM_001304430	TGDS	20.0	6.0	30.0
NM_182848	CLDN10	5.0	1.0	20.0
NM_001160100	CLDN10	5.0	1.0	20.0
NM_006984	CLDN10	5.0	3.0	60.0
NR_046533	CLDN10	5.0	0.0	0.0
NR_132117	DNAJC3	1.0	0.0	0.0
NM_006260	DNAJC3	1.0	1.0	100.0
NM_007129	ZIC2	21.0	21.0	100.0
NM_000282	PCCA	157.0	54.0	34.394904458598724
NM_001178004	PCCA	157.0	52.0	33.12101910828025
NM_001127692	PCCA	157.0	51.0	32.48407643312102
NR_047686	PCCA	157.0	0.0	0.0
NR_047687	NALCN	52.0	0.0	0.0
NM_052867	NALCN	52.0	52.0	100.0
NM_001321947	FGF14	80.0	4.0	5.0
NM_001321948	FGF14	80.0	4.0	5.0
NM_001321946	FGF14	80.0	4.0	5.0
NM_001321945	FGF14	80.0	4.0	5.0
NM_001321949	FGF14	80.0	4.0	5.0
NM_001321944	FGF14	80.0	4.0	5.0
NM_001321943	FGF14	80.0	4.0	5.0
NM_001321941	FGF14	80.0	4.0	5.0
NM_001321942	FGF14	80.0	4.0	5.0
NM_001321938	FGF14	80.0	4.0	5.0
NM_001321939	FGF14	80.0	4.0	5.0
NM_001321940	FGF14	80.0	4.0	5.0
NM_175929	FGF14	80.0	4.0	5.0
NM_001321935	FGF14	80.0	4.0	5.0
NM_001321936	FGF14	80.0	4.0	5.0
NM_001321934	FGF14	80.0	4.0	5.0
NM_001321931	FGF14	80.0	4.0	5.0
NM_001321932	FGF14	80.0	4.0	5.0
NM_001321933	FGF14	80.0	4.0	5.0
NM_004115	FGF14	80.0	4.0	5.0
NM_001321937	FGF14	80.0	0.0	0.0
NR_036486	FGF14	80.0	0.0	0.0
NR_125912	FGF14	80.0	0.0	0.0
NR_036487	FGF14	80.0	0.0	0.0
NM_001330588	TPP2	4.0	2.0	50.0
NM_003291	TPP2	4.0	2.0	50.0
NM_017693	BIVM	16.0	0.0	0.0
NM_001159596	BIVM	16.0	0.0	0.0
NM_001204425	BIVM	16.0	16.0	100.0
NM_000123	ERCC5	17.0	17.0	100.0
NM_001098268	LIG4	80.0	20.0	25.0
NM_001330595	LIG4	80.0	20.0	25.0
NM_206937	LIG4	80.0	20.0	25.0
NM_002312	LIG4	80.0	20.0	25.0
NM_015011	MYO16	2.0	1.0	50.0
NM_001198950	MYO16	2.0	1.0	50.0
NR_047700	MYO16	2.0	0.0	0.0
NM_001845	COL4A1	69.0	58.0	84.05797101449275
NM_001303110	COL4A1	69.0	11.0	15.942028985507244
NM_001846	COL4A2	11.0	11.0	100.0
NM_001267044	COL4A2	11.0	0.0	0.0
NR_046583	COL4A2	11.0	0.0	0.0
NM_001242882	NAXD	22.0	4.0	18.181818181818183
NR_040103	NAXD	22.0	4.0	18.181818181818183
NR_040104	NAXD	22.0	4.0	18.181818181818183
NM_001242883	NAXD	22.0	2.0	9.090909090909092
NM_018210	NAXD	22.0	4.0	18.181818181818183
NM_001242881	NAXD	22.0	4.0	18.181818181818183
NM_024537	CARS2	5.0	5.0	100.0
NM_198217	ING1	15.0	3.0	20.0
NM_198219	ING1	15.0	3.0	20.0
NM_198218	ING1	15.0	3.0	20.0
NM_005537	ING1	15.0	3.0	20.0
NM_001267728	ING1	15.0	3.0	20.0
NM_000131	F7	87.0	22.0	25.287356321839084
NM_019616	F7	87.0	22.0	25.287356321839084
NR_051961	F7	87.0	22.0	25.287356321839084
NM_001267554	F7	87.0	21.0	24.137931034482758
NM_000504	F10	28.0	10.0	35.714285714285715
NM_001312675	F10	28.0	9.0	32.142857142857146
NM_001312674	F10	28.0	9.0	32.142857142857146
NR_126424	F10	28.0	0.0	0.0
NM_002929	GRK1	3.0	3.0	100.0
NM_007368	RASA3	6.0	2.0	33.33333333333333
NM_001320821	RASA3	6.0	2.0	33.33333333333333
NM_001320822	RASA3	6.0	2.0	33.33333333333333
NM_032436	CHAMP1	51.0	17.0	33.33333333333333
NM_001164144	CHAMP1	51.0	17.0	33.33333333333333
NM_001164145	CHAMP1	51.0	17.0	33.33333333333333
NM_017807	OSGEP	11.0	11.0	100.0
NM_000270	PNP	8.0	8.0	100.0
NM_001145	ANG	16.0	8.0	50.0
NM_001097577	ANG	16.0	8.0	50.0
NM_020366	RPGRIP1	32.0	32.0	100.0
NM_020920	CHD8	70.0	33.0	47.14285714285714
NM_001170629	CHD8	70.0	37.0	52.85714285714286
NR_111966	SALL2	5.0	1.0	20.0
NM_001291446	SALL2	5.0	1.0	20.0
NM_005407	SALL2	5.0	1.0	20.0
NR_111967	SALL2	5.0	1.0	20.0
NM_001291447	SALL2	5.0	1.0	20.0
NM_005015	OXA1L	2.0	2.0	100.0
NM_001126106	SLC7A7	114.0	38.0	33.33333333333333
NM_001126105	SLC7A7	114.0	38.0	33.33333333333333
NR_040448	SLC7A7	114.0	38.0	33.33333333333333
NM_004995	MMP14	1.0	1.0	100.0
NM_001805	CEBPE	1.0	1.0	100.0
NM_012244	SLC7A8	8.0	2.0	25.0
NR_049767	SLC7A8	8.0	1.0	12.5
NM_001267036	SLC7A8	8.0	2.0	25.0
NM_001267037	SLC7A8	8.0	1.0	12.5
NM_182728	SLC7A8	8.0	2.0	25.0
NM_004643	PABPN1	2.0	2.0	100.0
NM_002471	MYH6	10.0	10.0	100.0
NM_000257	MYH7	275.0	275.0	100.0
NR_126491	MHRT	23.0	23.0	100.0
NM_033400	ZFHX2	1.0	1.0	100.0
NM_006177	NRL	10.0	10.0	100.0
NM_001291556	PCK2	12.0	3.0	25.0
NM_004563	PCK2	12.0	3.0	25.0
NM_001018073	PCK2	12.0	3.0	25.0
NM_001308054	PCK2	12.0	3.0	25.0
NM_001310332	RNF31	4.0	2.0	50.0
NM_017999	RNF31	4.0	2.0	50.0
NM_001099274	TINF2	50.0	25.0	50.0
NM_012461	TINF2	50.0	25.0	50.0
NM_000359	TGM1	64.0	64.0	100.0
NR_125758	FOXG1	101.0	0.0	0.0
NM_005249	FOXG1	101.0	101.0	100.0
NM_001330069	PRKD1	4.0	2.0	50.0
NM_002742	PRKD1	4.0	2.0	50.0
NM_001347720	COCH	39.0	13.0	33.33333333333333
NM_001135058	COCH	39.0	13.0	33.33333333333333
NM_004086	COCH	39.0	13.0	33.33333333333333
NR_038356	LOC100506071	6.0	6.0	100.0
NM_001254729	AP4S1	36.0	6.0	16.666666666666664
NM_001128126	AP4S1	36.0	6.0	16.666666666666664
NM_001254727	AP4S1	36.0	6.0	16.666666666666664
NM_007077	AP4S1	36.0	6.0	16.666666666666664
NM_001254726	AP4S1	36.0	6.0	16.666666666666664
NM_001254728	AP4S1	36.0	6.0	16.666666666666664
NM_025152	NUBPL	21.0	7.0	33.33333333333333
NR_120408	NUBPL	21.0	5.0	23.809523809523807
NM_001201573	NUBPL	21.0	5.0	23.809523809523807
NM_001201574	NUBPL	21.0	4.0	19.047619047619047
NR_028131	CFL2	8.0	0.0	0.0
NR_028130	CFL2	8.0	2.0	25.0
NM_138638	CFL2	8.0	2.0	25.0
NM_001243645	CFL2	8.0	2.0	25.0
NM_021914	CFL2	8.0	2.0	25.0
NM_182648	BAZ1A	2.0	1.0	50.0
NM_013448	BAZ1A	2.0	1.0	50.0
NM_003136	SRP54	6.0	3.0	50.0
NM_001146282	SRP54	6.0	3.0	50.0
NM_001079519	FAM177A1	3.0	1.0	33.33333333333333
NM_001289022	FAM177A1	3.0	1.0	33.33333333333333
NM_173607	FAM177A1	3.0	1.0	33.33333333333333
NR_130972	PPP2R3C	12.0	3.0	25.0
NM_001305156	PPP2R3C	12.0	3.0	25.0
NM_001305155	PPP2R3C	12.0	3.0	25.0
NM_017917	PPP2R3C	12.0	3.0	25.0
NM_020529	NFKBIA	11.0	11.0	100.0
NM_194301	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346246	RALGAPA1	55.0	5.0	9.090909090909092
NM_014990	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346243	RALGAPA1	55.0	5.0	9.090909090909092
NM_001283043	RALGAPA1	55.0	5.0	9.090909090909092
NM_001330075	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346248	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346247	RALGAPA1	55.0	5.0	9.090909090909092
NM_001283044	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346245	RALGAPA1	55.0	5.0	9.090909090909092
NM_001346249	RALGAPA1	55.0	5.0	9.090909090909092
NM_001079668	NKX2	183.0	29.0	15.846994535519126
NM_003317	NKX2	183.0	28.0	15.300546448087433
NR_103710	NKX2	183.0	0.0	0.0
NM_014360	NKX2	183.0	0.0	0.0
NM_006194	PAX9	15.0	15.0	100.0
NM_006364	SEC23A	2.0	2.0	100.0
NM_177452	TRAPPC6B	2.0	1.0	50.0
NM_001079537	TRAPPC6B	2.0	1.0	50.0
NM_020937	FANCM	23.0	10.0	43.47826086956522
NM_001308133	FANCM	23.0	10.0	43.47826086956522
NM_001308134	FANCM	23.0	3.0	13.043478260869565
NM_001030001	RPS29	6.0	3.0	50.0
NM_001032	RPS29	6.0	3.0	50.0
NM_002408	MGAT2	10.0	10.0	100.0
NM_001083908	DNAAF2	28.0	14.0	50.0
NM_018139	DNAAF2	28.0	14.0	50.0
NM_006939	SOS2	6.0	6.0	100.0
NM_024884	L2HGDH	11.0	11.0	100.0
NM_001127713	ATL1	81.0	27.0	33.33333333333333
NM_015915	ATL1	81.0	27.0	33.33333333333333
NM_181598	ATL1	81.0	27.0	33.33333333333333
NM_020921	NIN	10.0	3.0	30.0
NM_016350	NIN	10.0	1.0	10.0
NM_182946	NIN	10.0	3.0	30.0
NM_182944	NIN	10.0	3.0	30.0
NM_001163940	PYGL	30.0	14.0	46.666666666666664
NM_002863	PYGL	30.0	16.0	53.333333333333336
NM_030637	DDHD1	3.0	1.0	33.33333333333333
NM_001160148	DDHD1	3.0	1.0	33.33333333333333
NM_001160147	DDHD1	3.0	1.0	33.33333333333333
NM_001347912	BMP4	45.0	5.0	11.11111111111111
NM_130850	BMP4	45.0	5.0	11.11111111111111
NM_001347913	BMP4	45.0	5.0	11.11111111111111
NM_001202	BMP4	45.0	5.0	11.11111111111111
NM_001347917	BMP4	45.0	5.0	11.11111111111111
NM_001347916	BMP4	45.0	5.0	11.11111111111111
NM_130851	BMP4	45.0	5.0	11.11111111111111
NM_001347915	BMP4	45.0	5.0	11.11111111111111
NM_001347914	BMP4	45.0	5.0	11.11111111111111
NM_001024071	GCH1	132.0	30.0	22.727272727272727
NM_001024070	GCH1	132.0	30.0	22.727272727272727
NM_001024024	GCH1	132.0	36.0	27.27272727272727
NM_000161	GCH1	132.0	36.0	27.27272727272727
NM_017799	TMEM260	3.0	3.0	100.0
NR_073034	OTX2	144.0	17.0	11.805555555555555
NM_001270523	OTX2	144.0	22.0	15.277777777777779
NM_021728	OTX2	144.0	22.0	15.277777777777779
NM_001270524	OTX2	144.0	22.0	15.277777777777779
NR_073036	OTX2	144.0	17.0	11.805555555555555
NM_172337	OTX2	144.0	22.0	15.277777777777779
NM_001270525	OTX2	144.0	22.0	15.277777777777779
NR_029385	OTX2	144.0	0.0	0.0
NM_002788	PSMA3	3.0	1.0	33.33333333333333
NM_152132	PSMA3	3.0	1.0	33.33333333333333
NR_038123	PSMA3	3.0	1.0	33.33333333333333
NR_029435	PSMA3	3.0	0.0	0.0
NR_029434	PSMA3	3.0	0.0	0.0
NM_001244189	KIAA0586	226.0	21.0	9.29203539823009
NM_001244190	KIAA0586	226.0	21.0	9.29203539823009
NM_001244192	KIAA0586	226.0	19.0	8.4070796460177
NM_001244191	KIAA0586	226.0	19.0	8.4070796460177
NM_001329944	KIAA0586	226.0	22.0	9.734513274336283
NM_001329943	KIAA0586	226.0	22.0	9.734513274336283
NM_001329946	KIAA0586	226.0	22.0	9.734513274336283
NM_001329947	KIAA0586	226.0	22.0	9.734513274336283
NM_014749	KIAA0586	226.0	21.0	9.29203539823009
NM_001329945	KIAA0586	226.0	19.0	8.4070796460177
NM_001244193	KIAA0586	226.0	18.0	7.964601769911504
NR_046093	DACT1	8.0	2.0	25.0
NM_016651	DACT1	8.0	2.0	25.0
NM_001079520	DACT1	8.0	2.0	25.0
NR_046095	DACT1	8.0	2.0	25.0
NM_007374	SIX6	3.0	3.0	100.0
NM_005982	SIX1	10.0	10.0	100.0
NM_020810	TRMT5	3.0	3.0	100.0
NM_172375	KCNH5	2.0	1.0	50.0
NM_139318	KCNH5	2.0	1.0	50.0
NM_182914	SYNE2	2.0	1.0	50.0
NM_015180	SYNE2	2.0	1.0	50.0
NM_182913	SYNE2	2.0	0.0	0.0
NM_182910	SYNE2	2.0	0.0	0.0
NM_001291712	ESR2	9.0	1.0	11.11111111111111
NR_073496	ESR2	9.0	1.0	11.11111111111111
NM_001291723	ESR2	9.0	1.0	11.11111111111111
NM_001040275	ESR2	9.0	1.0	11.11111111111111
NM_001214902	ESR2	9.0	1.0	11.11111111111111
NM_001271876	ESR2	9.0	1.0	11.11111111111111
NM_001437	ESR2	9.0	1.0	11.11111111111111
NR_073497	ESR2	9.0	1.0	11.11111111111111
